Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,4,49.20000076,245.9799957,Advance shipping,0,43,Camping & Hiking,Brockton,EE. UU.,XXXXXXXXX,Doris,5116,Smith,XXXXXXXXX,Consumer,MA,1819 Noble Ramp,2301.0,7,Fan Shop,42.06258011,-71.01766205,LATAM,Los Mochis,México,5116,3/19/2017 10:04,55381,957,54.0,0.180000007,138518,299.980011,0.200000003,1,299.980011,245.9799957,49.20000076,Central America,Sinaloa,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/21/2017 10:04,Standard Class
DEBIT,5,4,83.62999725,245.9799957,Late delivery,1,43,Camping & Hiking,South Richmond Hill,EE. UU.,XXXXXXXXX,Shirley,4783,Smith,XXXXXXXXX,Consumer,NY,8335 Little Rise Downs,11419.0,7,Fan Shop,40.68805313,-73.82411957,LATAM,Chinandega,Nicaragua,4783,2/15/2015 7:07,3104,957,54.0,0.180000007,7723,299.980011,0.340000004,1,299.980011,245.9799957,83.62999725,Central America,Chinandega,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/20/2015 7:07,Standard Class
DEBIT,4,4,110.6900024,245.9799957,Shipping on time,0,43,Camping & Hiking,Irwin,EE. UU.,XXXXXXXXX,Robert,5179,Smith,XXXXXXXXX,Consumer,PA,3836 Blue Brook Stead,15642.0,7,Fan Shop,40.32811356,-79.70446014,LATAM,Puebla,México,5179,5/25/2017 14:21,59983,957,54.0,0.180000007,150124,299.980011,0.449999988,1,299.980011,245.9799957,110.6900024,Central America,Puebla,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/29/2017 14:21,Standard Class
DEBIT,3,4,-188.6699982,245.9799957,Advance shipping,0,43,Camping & Hiking,El Paso,EE. UU.,XXXXXXXXX,Timothy,6907,Smith,XXXXXXXXX,Consumer,TX,7017 Sunny Falls,79912.0,7,Fan Shop,31.83481979,-106.5510864,LATAM,Mexico City,México,6907,3/13/2017 3:46,54952,957,54.0,0.180000007,137432,299.980011,-0.769999981,1,299.980011,245.9799957,-188.6699982,Central America,Distrito Federal,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/16/2017 3:46,Standard Class
DEBIT,5,4,24.60000038,327.980011,Late delivery,1,45,Fishing,San Jose,EE. UU.,XXXXXXXXX,Christine,9782,Frazier,XXXXXXXXX,Consumer,CA,3067 Hazy Autoroute,95125.0,7,Fan Shop,37.29223251,-121.881279,LATAM,San Pedro Sula,Honduras,9782,1/26/2015 10:39,1744,1004,72.0,0.180000007,4350,399.980011,0.079999998,1,399.980011,327.980011,24.60000038,Central America,Cortés,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/31/2015 10:39,Standard Class
DEBIT,2,4,114.7900009,327.980011,Advance shipping,0,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Brittany,2303,Smith,XXXXXXXXX,Consumer,IL,8368 Wishing Mountain,60615.0,7,Fan Shop,41.79980087,-87.58843994,LATAM,León,México,2303,4/2/2015 16:09,6281,1004,72.0,0.180000007,15717,399.980011,0.349999994,1,399.980011,327.980011,114.7900009,Central America,Guanajuato,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/4/2015 16:09,Standard Class
DEBIT,2,4,114.7900009,327.980011,Advance shipping,0,45,Fishing,Detroit,EE. UU.,XXXXXXXXX,Barbara,7544,Smith,XXXXXXXXX,Consumer,MI,7962 Wishing Fox Harbour,48238.0,7,Fan Shop,42.39110184,-83.13121796,LATAM,Miramar,México,7544,3/23/2015 5:40,5566,1004,72.0,0.180000007,13883,399.980011,0.349999994,1,399.980011,327.980011,114.7900009,Central America,Tamaulipas,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/25/2015 5:40,Standard Class
DEBIT,2,4,57.81000137,122.9899979,Advance shipping,0,44,Hunting & Shooting,Phoenix,EE. UU.,XXXXXXXXX,Timothy,10581,Snyder,XXXXXXXXX,Consumer,AZ,6379 Red Towers,85035.0,7,Fan Shop,33.47337341,-112.1697769,LATAM,Nicolás Romero,México,10581,4/23/2017 16:09,57796,982,27.0,0.180000007,144606,149.9900055,0.469999999,1,149.9900055,122.9899979,57.81000137,Central America,México,COMPLETE,,982,44,,http://images.acmesports.sports/insta-bed+Neverflat+Air+Mattress,insta-bed Neverflat Air Mattress,149.9900055,0,4/25/2017 16:09,Standard Class
DEBIT,3,4,66.41999817,245.9799957,Advance shipping,0,43,Camping & Hiking,Hanford,EE. UU.,XXXXXXXXX,Bryan,9470,Smith,XXXXXXXXX,Consumer,CA,3927 Rustic Mews,93230.0,7,Fan Shop,36.33087921,-119.6439438,LATAM,Iquitos,Perú,9470,2/16/2015 22:42,3217,957,54.0,0.180000007,8008,299.980011,0.270000011,1,299.980011,245.9799957,66.41999817,South America,Loreto,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/19/2015 22:42,Standard Class
DEBIT,5,4,115.6100006,245.9799957,Late delivery,1,43,Camping & Hiking,Ypsilanti,EE. UU.,XXXXXXXXX,Dorothy,11535,Moon,XXXXXXXXX,Consumer,MI,3683 Thunder Autoroute,48197.0,7,Fan Shop,42.22761917,-83.64476776,LATAM,Santo André,Brasil,11535,1/29/2015 10:28,1949,957,54.0,0.180000007,4878,299.980011,0.469999999,1,299.980011,245.9799957,115.6100006,South America,São Paulo,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/3/2015 10:28,Standard Class
DEBIT,4,4,88.55000305,245.9799957,Shipping on time,0,43,Camping & Hiking,York,EE. UU.,XXXXXXXXX,Danielle,7954,Smith,XXXXXXXXX,Consumer,PA,4866 Easy Expressway,17404.0,7,Fan Shop,39.95479965,-76.75787354,LATAM,Cartagena,Colombia,7954,3/29/2015 14:46,6003,957,54.0,0.180000007,14949,299.980011,0.360000014,1,299.980011,245.9799957,88.55000305,South America,Bolívar,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/2/2015 14:46,Standard Class
DEBIT,3,4,86.08999634,245.9799957,Advance shipping,0,43,Camping & Hiking,Sheboygan,EE. UU.,XXXXXXXXX,Mary,2463,Smith,XXXXXXXXX,Consumer,WI,7844 Rocky Deer Avenue,53081.0,7,Fan Shop,43.75511169,-87.71308136,LATAM,Cruz das Almas,Brasil,2463,4/27/2015 6:50,7967,957,54.0,0.180000007,19914,299.980011,0.349999994,1,299.980011,245.9799957,86.08999634,South America,Bahía,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/30/2015 6:50,Standard Class
DEBIT,3,4,98.40000153,327.980011,Advance shipping,0,45,Fishing,Santa Ana,EE. UU.,XXXXXXXXX,Harry,5146,Graves,XXXXXXXXX,Consumer,CA,7924 Wishing Nook,92707.0,7,Fan Shop,33.66559982,-117.8830566,LATAM,Puno,Perú,5146,5/1/2015 22:57,8287,1004,72.0,0.180000007,20706,399.980011,0.300000012,1,399.980011,327.980011,98.40000153,South America,Puno,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/4/2015 22:57,Standard Class
DEBIT,3,4,150.8699951,327.980011,Advance shipping,0,45,Fishing,Potomac,EE. UU.,XXXXXXXXX,Aaron,9151,Smith,XXXXXXXXX,Consumer,MD,2762 Umber Cloud Glen,20854.0,7,Fan Shop,38.83067703,-77.047966,LATAM,Santana de Parnaíba,Brasil,9151,1/21/2015 3:49,1382,1004,72.0,0.180000007,3411,399.980011,0.460000008,1,399.980011,327.980011,150.8699951,South America,São Paulo,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/24/2015 3:49,Standard Class
DEBIT,4,4,88.55999756,327.980011,Shipping on time,0,45,Fishing,Richmond,EE. UU.,XXXXXXXXX,Mary,8393,Smith,XXXXXXXXX,Consumer,VA,4906 Emerald Gate Turnabout,23223.0,7,Fan Shop,37.53337097,-77.41979218,LATAM,Vassouras,Brasil,8393,5/30/2015 13:58,10248,1004,72.0,0.180000007,25639,399.980011,0.270000011,1,399.980011,327.980011,88.55999756,South America,Río de Janeiro,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/3/2015 13:58,Standard Class
DEBIT,3,4,4.920000076,122.9899979,Advance shipping,0,44,Hunting & Shooting,Chicago,EE. UU.,XXXXXXXXX,Ethan,10592,Smith,XXXXXXXXX,Consumer,IL,2915 Cotton Meadow,60616.0,7,Fan Shop,41.895607,-87.70032501,LATAM,Buenos Aires,Argentina,10592,5/27/2017 22:04,60142,982,27.0,0.180000007,150512,149.9900055,0.039999999,1,149.9900055,122.9899979,4.920000076,South America,Buenos Aires,COMPLETE,,982,44,,http://images.acmesports.sports/insta-bed+Neverflat+Air+Mattress,insta-bed Neverflat Air Mattress,149.9900055,0,5/30/2017 22:04,Standard Class
DEBIT,3,4,39.11999893,239.9799957,Advance shipping,0,43,Camping & Hiking,Chino Hills,EE. UU.,XXXXXXXXX,Mary,8439,Smith,XXXXXXXXX,Consumer,CA,1800 Tawny Zephyr Terrace,91709.0,7,Fan Shop,33.98551178,-117.7488937,LATAM,Nueva Gerona,Cuba,8439,4/17/2015 17:22,7312,957,60.0,0.200000003,18320,299.980011,0.159999996,1,299.980011,239.9799957,39.11999893,Caribbean,Isla de la Juventud,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/20/2015 17:22,Standard Class
DEBIT,4,4,107.9899979,239.9799957,Shipping on time,0,43,Camping & Hiking,Frankfort,EE. UU.,XXXXXXXXX,Mary,9964,Smith,XXXXXXXXX,Consumer,KY,633 Crystal Range,40601.0,7,Fan Shop,38.20597076,-84.87991333,LATAM,Santa Clara,Cuba,9964,1/31/2017 14:10,52173,957,60.0,0.200000003,130353,299.980011,0.449999988,1,299.980011,239.9799957,107.9899979,Caribbean,Villa Clara,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/4/2017 14:10,Standard Class
DEBIT,2,4,69.59999847,239.9799957,Advance shipping,0,43,Camping & Hiking,Philadelphia,EE. UU.,XXXXXXXXX,Shawn,2949,Ross,XXXXXXXXX,Consumer,PA,4365 Noble Mews,19104.0,7,Fan Shop,39.95473099,-75.20536804,LATAM,Santo Domingo,República Dominicana,2949,5/6/2015 2:27,8571,957,60.0,0.200000003,21392,299.980011,0.289999992,1,299.980011,239.9799957,69.59999847,Caribbean,Santo Domingo,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/8/2015 2:27,Standard Class
DEBIT,3,4,75.11000061,239.9799957,Advance shipping,0,43,Camping & Hiking,Memphis,EE. UU.,XXXXXXXXX,Daniel,11044,Henson,XXXXXXXXX,Consumer,TN,9776 Clear Rise,38127.0,7,Fan Shop,35.20695877,-90.01077271,LATAM,Santo Domingo,República Dominicana,11044,3/1/2015 10:15,4072,957,60.0,0.200000003,10134,299.980011,0.310000002,1,299.980011,239.9799957,75.11000061,Caribbean,Santo Domingo,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/4/2015 10:15,Standard Class
DEBIT,4,4,64.80000305,239.9799957,Shipping on time,0,43,Camping & Hiking,Mcallen,EE. UU.,XXXXXXXXX,Harold,5974,Weiss,XXXXXXXXX,Consumer,TX,2586 High Log Autoroute,78501.0,7,Fan Shop,26.20684242,-98.24909973,LATAM,Santo Domingo,República Dominicana,5974,3/2/2015 11:07,4143,957,60.0,0.200000003,10349,299.980011,0.270000011,1,299.980011,239.9799957,64.80000305,Caribbean,Santo Domingo,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/6/2015 11:07,Standard Class
DEBIT,3,4,108.1500015,319.980011,Advance shipping,0,45,Fishing,Carrollton,EE. UU.,XXXXXXXXX,Maria,7205,Jordan,XXXXXXXXX,Consumer,TX,6317 Stony Fawn Glade,75006.0,7,Fan Shop,32.96593094,-96.84902191,LATAM,Moca,República Dominicana,7205,2/20/2015 14:17,3467,1004,80.0,0.200000003,8607,399.980011,0.340000004,1,399.980011,319.980011,108.1500015,Caribbean,Espaillat,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/23/2015 14:17,Standard Class
DEBIT,2,4,57.11999893,239.9799957,Advance shipping,0,43,Camping & Hiking,Granada Hills,EE. UU.,XXXXXXXXX,Patricia,9606,Cooper,XXXXXXXXX,Consumer,CA,2452 Hazy Cloud Beach,91344.0,7,Fan Shop,33.16834259,-117.3173981,LATAM,Managua,Nicaragua,9606,2/24/2017 15:32,53821,957,60.0,0.200000003,134554,299.980011,0.239999995,1,299.980011,239.9799957,57.11999893,Central America,Managua,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/26/2017 15:32,Standard Class
DEBIT,5,4,-95.98999786,239.9799957,Late delivery,1,43,Camping & Hiking,Aurora,EE. UU.,XXXXXXXXX,Mary,11656,Wyatt,XXXXXXXXX,Consumer,CO,4922 Burning Gate Dell,80012.0,7,Fan Shop,39.69681549,-104.8411789,LATAM,Mexico City,México,11656,2/25/2017 17:07,53894,957,60.0,0.200000003,134752,299.980011,-0.400000006,1,299.980011,239.9799957,-95.98999786,Central America,Distrito Federal,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/2/2017 17:07,Standard Class
DEBIT,5,4,60.0,239.9799957,Late delivery,1,43,Camping & Hiking,Tampa,EE. UU.,XXXXXXXXX,Crystal,6514,Contreras,XXXXXXXXX,Consumer,FL,4436 Tawny Private,33624.0,7,Fan Shop,28.10211754,-82.51211548,LATAM,Delgado,El Salvador,6514,4/1/2015 14:56,6209,957,60.0,0.200000003,15532,299.980011,0.25,1,299.980011,239.9799957,60.0,Central America,San Salvador,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/6/2015 14:56,Standard Class
DEBIT,3,4,62.40000153,239.9799957,Advance shipping,0,43,Camping & Hiking,Marietta,EE. UU.,XXXXXXXXX,Kathleen,8732,Todd,XXXXXXXXX,Consumer,GA,1551 Fallen Ridge,30067.0,7,Fan Shop,33.9172287,-84.47109222,LATAM,Culiacán,México,8732,6/4/2017 14:00,60667,957,60.0,0.200000003,151856,299.980011,0.25999999,1,299.980011,239.9799957,62.40000153,Central America,Sinaloa,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/7/2017 14:00,Standard Class
DEBIT,6,4,107.9899979,239.9799957,Late delivery,1,43,Camping & Hiking,Chicago,EE. UU.,XXXXXXXXX,Lawrence,11588,Smith,XXXXXXXXX,Consumer,IL,8615 Velvet River Knoll,60614.0,7,Fan Shop,41.92521668,-87.64292145,LATAM,Tegucigalpa,Honduras,11588,3/23/2015 12:19,5585,957,60.0,0.200000003,13929,299.980011,0.449999988,1,299.980011,239.9799957,107.9899979,Central America,Francisco Morazán,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/29/2015 12:19,Standard Class
DEBIT,2,4,115.1900024,239.9799957,Advance shipping,0,43,Camping & Hiking,Dearborn,EE. UU.,XXXXXXXXX,Mary,3694,Smith,XXXXXXXXX,Consumer,MI,7538 High Heights,48126.0,7,Fan Shop,42.32353973,-83.17635346,LATAM,El Progreso,Honduras,3694,3/14/2017 23:13,55076,957,60.0,0.200000003,137739,299.980011,0.479999989,1,299.980011,239.9799957,115.1900024,Central America,Yoro,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/16/2017 23:13,Standard Class
DEBIT,6,4,-124.0699997,239.9799957,Late delivery,1,43,Camping & Hiking,Dearborn,EE. UU.,XXXXXXXXX,William,11955,Smith,XXXXXXXXX,Consumer,MI,1132 Harvest Front,48126.0,7,Fan Shop,42.29388046,-83.13985443,LATAM,Soyapango,El Salvador,11955,5/19/2015 19:25,9510,957,60.0,0.200000003,23770,299.980011,-0.519999981,1,299.980011,239.9799957,-124.0699997,Central America,San Salvador,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/25/2015 19:25,Standard Class
DEBIT,2,4,81.11000061,239.9799957,Advance shipping,0,43,Camping & Hiking,Saint Louis,EE. UU.,XXXXXXXXX,Diana,4753,Cooper,XXXXXXXXX,Consumer,MO,3971 Velvet Nook,63129.0,7,Fan Shop,38.48856354,-90.34738159,LATAM,Mexico City,México,4753,5/16/2015 23:27,9316,957,60.0,0.200000003,23240,299.980011,0.340000004,1,299.980011,239.9799957,81.11000061,Central America,Distrito Federal,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/18/2015 23:27,Standard Class
DEBIT,2,4,67.19999695,239.9799957,Advance shipping,0,43,Camping & Hiking,Elmhurst,EE. UU.,XXXXXXXXX,Kathryn,10838,Smith,XXXXXXXXX,Consumer,NY,1497 Sleepy Thicket,11373.0,7,Fan Shop,40.74718475,-73.87696838,LATAM,San Pedro Sula,Honduras,10838,6/2/2017 23:06,60556,957,60.0,0.200000003,151567,299.980011,0.280000001,1,299.980011,239.9799957,67.19999695,Central America,Cortés,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/4/2017 23:06,Standard Class
DEBIT,6,4,26.39999962,239.9799957,Late delivery,1,43,Camping & Hiking,Massillon,EE. UU.,XXXXXXXXX,Mary,4067,Smith,XXXXXXXXX,Consumer,OH,4047 Cozy Falls,44646.0,7,Fan Shop,40.74974442,-81.516922,LATAM,Durango,México,4067,2/17/2015 20:46,3280,957,60.0,0.200000003,8169,299.980011,0.109999999,1,299.980011,239.9799957,26.39999962,Central America,Durango,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/23/2015 20:46,Standard Class
DEBIT,6,4,87.11000061,239.9799957,Late delivery,1,43,Camping & Hiking,Laredo,EE. UU.,XXXXXXXXX,Mary,4159,Castillo,XXXXXXXXX,Consumer,TX,6842 Clear Brook Jetty,78040.0,7,Fan Shop,27.50863648,-99.50951386,LATAM,San Salvador,El Salvador,4159,2/8/2015 14:18,2645,957,60.0,0.200000003,6636,299.980011,0.360000014,1,299.980011,239.9799957,87.11000061,Central America,San Salvador,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/14/2015 14:18,Standard Class
DEBIT,5,4,70.40000153,319.980011,Late delivery,1,45,Fishing,Walnut,EE. UU.,XXXXXXXXX,Patrick,10601,Mayo,XXXXXXXXX,Consumer,CA,6748 Stony Bank,91789.0,7,Fan Shop,33.80669785,-118.0159607,LATAM,Managua,Nicaragua,10601,1/22/2015 15:33,1484,1004,80.0,0.200000003,3706,399.980011,0.219999999,1,399.980011,319.980011,70.40000153,Central America,Managua,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/27/2015 15:33,Standard Class
DEBIT,4,4,89.59999847,319.980011,Shipping on time,0,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Jacob,1901,Smith,XXXXXXXXX,Consumer,IL,8259 Foggy Edge,60625.0,7,Fan Shop,41.97568893,-87.69367981,LATAM,Mérida,México,1901,3/16/2015 23:43,5138,1004,80.0,0.200000003,12837,399.980011,0.280000001,1,399.980011,319.980011,89.59999847,Central America,Yucatán,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/20/2015 23:43,Standard Class
DEBIT,6,4,40.79999924,239.9799957,Late delivery,1,43,Camping & Hiking,San Diego,EE. UU.,XXXXXXXXX,Cheryl,6034,Smith,XXXXXXXXX,Consumer,CA,4291 Dewy Hickory Ramp,92114.0,7,Fan Shop,32.7514801,-117.1934433,LATAM,Buenos Aires,Argentina,6034,4/9/2015 14:13,6755,957,60.0,0.200000003,16890,299.980011,0.170000002,1,299.980011,239.9799957,40.79999924,South America,Buenos Aires,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/15/2015 14:13,Standard Class
DEBIT,4,4,83.98999786,239.9799957,Shipping on time,0,43,Camping & Hiking,Marietta,EE. UU.,XXXXXXXXX,Mary,5418,Roy,XXXXXXXXX,Consumer,GA,6292 Wishing Branch Via,30066.0,7,Fan Shop,34.03212357,-84.51288605,LATAM,Lima,Perú,5418,1/16/2015 3:18,1038,957,60.0,0.200000003,2589,299.980011,0.349999994,1,299.980011,239.9799957,83.98999786,South America,Lima (ciudad),COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/20/2015 3:18,Standard Class
DEBIT,3,4,110.3899994,239.9799957,Advance shipping,0,43,Camping & Hiking,Sanford,EE. UU.,XXXXXXXXX,Daniel,4193,Haas,XXXXXXXXX,Consumer,NC,4466 Burning Round,27330.0,7,Fan Shop,35.49564743,-79.26675415,LATAM,Belo Horizonte,Brasil,4193,5/11/2015 8:55,8932,957,60.0,0.200000003,22269,299.980011,0.460000008,1,299.980011,239.9799957,110.3899994,South America,Minas Gerais,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/14/2015 8:55,Standard Class
DEBIT,6,4,115.1900024,239.9799957,Late delivery,1,43,Camping & Hiking,Spokane,EE. UU.,XXXXXXXXX,Mary,12369,Martinez,XXXXXXXXX,Consumer,WA,6449 Merry Lagoon Drive,99205.0,7,Fan Shop,47.71038818,-117.418541,LATAM,Porto Alegre,Brasil,12369,2/16/2015 22:00,3215,957,60.0,0.200000003,8002,299.980011,0.479999989,1,299.980011,239.9799957,115.1900024,South America,Rio Grande do Sul,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/22/2015 22:00,Standard Class
DEBIT,3,4,112.7900009,239.9799957,Advance shipping,0,43,Camping & Hiking,Sheboygan,EE. UU.,XXXXXXXXX,Mary,2463,Smith,XXXXXXXXX,Consumer,WI,7844 Rocky Deer Avenue,53081.0,7,Fan Shop,43.75511169,-87.71308136,LATAM,Cruz das Almas,Brasil,2463,4/27/2015 6:50,7967,957,60.0,0.200000003,19913,299.980011,0.469999999,1,299.980011,239.9799957,112.7900009,South America,Bahía,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/30/2015 6:50,Standard Class
DEBIT,4,4,25.42000008,224.9900055,Shipping on time,0,43,Camping & Hiking,Frankfort,EE. UU.,XXXXXXXXX,Mary,9964,Smith,XXXXXXXXX,Consumer,KY,633 Crystal Range,40601.0,7,Fan Shop,38.20597076,-84.87991333,LATAM,Santa Clara,Cuba,9964,1/31/2017 14:10,52173,957,75.0,0.25,130351,299.980011,0.109999999,1,299.980011,224.9900055,25.42000008,Caribbean,Villa Clara,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/4/2017 14:10,Standard Class
DEBIT,2,4,63.0,224.9900055,Advance shipping,0,43,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Rose,4386,Foster,XXXXXXXXX,Consumer,NY,2636 Indian Expressway,11212.0,7,Fan Shop,40.66080093,-73.92007446,LATAM,Santo Domingo,República Dominicana,4386,3/6/2017 15:31,54506,957,75.0,0.25,136317,299.980011,0.280000001,1,299.980011,224.9900055,63.0,Caribbean,Santo Domingo,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/8/2017 15:31,Standard Class
